#Customer ID, Road Network Node used as turning point for that customer
1	78
2	150
3	74
4	90
5	140
6	90
7	71
8	93
9	140
10	142
11	141
12	143
13	143
14	111
15	100
16	100
17	90
18	90
19	90
20	113
21	107
22	88
23	109
24	78
25	81
26	143
27	145
28	147
29	78
30	129
31	149
32	149
33	67
34	75
35	79
36	79
37	82
38	82
39	83
40	84
41	136
42	79
43	128
44	140
45	86
46	143
47	149
48	100
49	78
50	79
51	69
52	124
53	156
54	62
55	63
56	61
57	71
58	125;
