#Instance ID, Best-known DDS Objective Value, Best-known VDS Objective Value
1	9.78009	17.8233
2	8.5677	15.8737
3	9.0069	14.8206
4	8.87236	19.8719
5	9.53662	18.5009
6	13.5764	27.7444
7	12.2259	26.7413
8	11.1457	24.1354
9	10.87	24.843
10	12.3725	26.2546
11	12.8137	32.9512
12	14.135	33.041
13	12.1354	29.8933
14	12.956	33.1321
15	13.785	31.6672
16	14.7127	41.8665
17	14.9057	41.2084
18	13.79	34.547
19	14.6001	38.2017
20	14.4939	38.5749;
